year,area,age,gender,value
2013,г.Ижевск,4,male,3799
2013,Индустриальный район,4,male,659
2013,Ленинский район,4,male,787
2013,Октябрьский район,4,male,740
2013,Первомайский район,4,male,802
2013,Устиновский район,4,male,811
2013,г.Воткинск,4,male,691
2013,г.Глазов,4,male,505
2013,г.Можга,4,male,402
2013,г.Сарапул,4,male,642
2013,Алнашский,4,male,163
2013,Балезинский,4,male,261
2013,Вавожский,4,male,144
2013,Воткинский,4,male,196
2013,Глазовский,4,male,106
2013,Граховский,4,male,63
2013,Дебёсский,4,male,90
2013,Завьяловский,4,male,464
2013,Игринский,4,male,294
2013,Камбарский,4,male,125
2013,г.Камбарка,4,male,82
2013,сельская местность,4,male,43
2013,Каракулинский,4,male,77
2013,Кезский,4,male,178
2013,Кизнерский,4,male,124
2013,Киясовский,4,male,77
2013,Красногорский,4,male,65
2013,Малопургинский,4,male,272
2013,Можгинский,4,male,194
2013,Сарапульский,4,male,197
2013,Селтинский,4,male,85
2013,Сюмсинский,4,male,110
2013,Увинский,4,male,324
2013,Шарканский,4,male,157
2013,Юкаменский,4,male,75
2013,Якшур-Бодьинский,4,male,205
2013,Ярский,4,male,108
2014,Всего по республике,4,male,10362
2014,Городские поселения,4,male,6567
2014,Сельская местность,4,male,3795
2014,г.Ижевск,4,male,4182
2014,Индустриальный район,4,male,740
2014,Ленинский район,4,male,893
2014,Октябрьский район,4,male,774
2014,Первомайский район,4,male,924
2014,Устиновский район,4,male,851
2014,г.Воткинск,4,male,745
2014,г.Глазов,4,male,547
2014,г.Можга,4,male,402
2014,г.Сарапул,4,male,607
2014,Алнашский,4,male,174
2014,Балезинский,4,male,226
2014,Вавожский,4,male,113
2014,Воткинский,4,male,182
2014,Глазовский,4,male,101
2014,Граховский,4,male,51
2014,Дебёсский,4,male,111
2014,Завьяловский,4,male,417
2014,Игринский,4,male,293
2014,Камбарский,4,male,120
2014,г.Камбарка,4,male,84
2014,сельская местность,4,male,36
2014,Каракулинский,4,male,89
2014,Кезский,4,male,196
2014,Кизнерский,4,male,162
2014,Киясовский,4,male,69
2014,Красногорский,4,male,55
2014,Малопургинский,4,male,276
2014,Можгинский,4,male,173
2014,Сарапульский,4,male,172
2014,Селтинский,4,male,78
2014,Сюмсинский,4,male,120
2014,Увинский,4,male,266
2014,Шарканский,4,male,139
2014,Юкаменский,4,male,52
2014,Якшур-Бодьинский,4,male,166
2014,Ярский,4,male,78
2015,Всего по республике,4,male,10716
2015,Городские поселения,4,male,6772
2015,Сельская местность,4,male,3944
2015,г.Ижевск,4,male,4304
2015,Индустриальный район,4,male,760
2015,Ленинский район,4,male,928
2015,Октябрьский район,4,male,832
2015,Первомайский район,4,male,894
2015,Устиновский район,4,male,890
2015,г.Воткинск,4,male,719
2015,г.Глазов,4,male,634
2015,г.Можга,4,male,415
2015,г.Сарапул,4,male,623
2015,Алнашский,4,male,182
2015,Балезинский,4,male,260
2015,Вавожский,4,male,133
2015,Воткинский,4,male,189
2015,Глазовский,4,male,133
2015,Граховский,4,male,60
2015,Дебёсский,4,male,87
2015,Завьяловский,4,male,465
2015,Игринский,4,male,299
2015,Камбарский,4,male,124
2015,г.Камбарка,4,male,77
2015,сельская местность,4,male,47
2015,Каракулинский,4,male,97
2015,Кезский,4,male,140
2015,Кизнерский,4,male,138
2015,Киясовский,4,male,70
2015,Красногорский,4,male,75
2015,Малопургинский,4,male,267
2015,Можгинский,4,male,174
2015,Сарапульский,4,male,204
2015,Селтинский,4,male,98
2015,Сюмсинский,4,male,84
2015,Увинский,4,male,296
2015,Шарканский,4,male,165
2015,Юкаменский,4,male,58
2015,Якшур-Бодьинский,4,male,168
2015,Ярский,4,male,55
2016,Всего по республике,4,male,11065
2016,Городские поселения,4,male,6664
2016,Сельская местность,4,male,4401
2016,г.Ижевск,4,male,4285
2016,Индустриальный район,4,male,780
2016,Ленинский район,4,male,902
2016,Октябрьский район,4,male,829
2016,Первомайский район,4,male,880
2016,Устиновский район,4,male,894
2016,г.Воткинск,4,male,721
2016,г.Глазов,4,male,563
2016,г.Можга,4,male,377
2016,г.Сарапул,4,male,648
2016,Алнашский,4,male,170
2016,Балезинский,4,male,265
2016,Вавожский,4,male,132
2016,Воткинский,4,male,209
2016,Глазовский,4,male,151
2016,Граховский,4,male,58
2016,Дебёсский,4,male,129
2016,Завьяловский,4,male,490
2016,Игринский,4,male,329
2016,Камбарский,4,male,115
2016,г.Камбарка,4,male,70
2016,сельская местность,4,male,45
2016,Каракулинский,4,male,93
2016,Кезский,4,male,198
2016,Кизнерский,4,male,167
2016,Киясовский,4,male,106
2016,Красногорский,4,male,79
2016,Малопургинский,4,male,268
2016,Можгинский,4,male,227
2016,Сарапульский,4,male,199
2016,Селтинский,4,male,114
2016,Сюмсинский,4,male,110
2016,Увинский,4,male,329
2016,Шарканский,4,male,183
2016,Юкаменский,4,male,53
2016,Якшур-Бодьинский,4,male,195
2016,Ярский,4,male,102
2012,Всего по республике,5,male,8684
2012,Городские поселения,5,male,5824
2012,Сельская местность,5,male,2860
2012,г.Ижевск,5,male,3392
2012,Индустриальный район,5,male,605
2012,Ленинский район,5,male,687
2012,Октябрьский район,5,male,654
2012,Первомайский район,5,male,743
2012,Устиновский район,5,male,703
2012,г.Воткинск,5,male,567
2012,г.Глазов,5,male,507
2012,г.Можга,5,male,296
2012,г.Сарапул,5,male,560
2012,Алнашский,5,male,126
2012,Балезинский,5,male,206
2012,пгт Балезино,5,male,100
2012,сельская местность,5,male,106
2012,Вавожский,5,male,108
2012,Воткинский,5,male,154
2012,пгт Новый,5,male,46
2012,сельская местность,5,male,108
2012,Глазовский,5,male,92
2012,Граховский,5,male,51
2012,Дебёсский,5,male,68
2012,Завьяловский,5,male,395
2012,Игринский,5,male,207
2012,пгт Игра,5,male,118
2012,сельская местность,5,male,89
2012,Камбарский,5,male,138
2012,г.Камбарка,5,male,94
2012,сельская местность,5,male,44
2012,Каракулинский,5,male,78
2012,Кезский,5,male,150
2012,Кизнерский,5,male,115
2012,Киясовский,5,male,55
2012,Красногорский,5,male,57
2012,Малопургинский,5,male,242
2012,Можгинский,5,male,140
2012,Сарапульский,5,male,169
2012,Селтинский,5,male,76
2012,Сюмсинский,5,male,82
2012,Увинский,5,male,262
2012,пгт Ува,5,male,144
2012,сельская местность,5,male,118
2012,Шарканский,5,male,117
2012,Юкаменский,5,male,39
2012,Якшур-Бодьинский,5,male,146
2012,Ярский,5,male,89
2013,Всего по республике,5,male,9766
2013,Городские поселения,5,male,5981
2013,Сельская местность,5,male,3785
2013,г.Ижевск,5,male,3612
2013,Индустриальный район,5,male,644
2013,Ленинский район,5,male,748
2013,Октябрьский район,5,male,685
2013,Первомайский район,5,male,758
2013,Устиновский район,5,male,777
2013,г.Воткинск,5,male,637
2013,г.Глазов,5,male,518
2013,г.Можга,5,male,368
2013,г.Сарапул,5,male,653
2013,Алнашский,5,male,177
2013,Балезинский,5,male,275
2013,Вавожский,5,male,120
2013,Воткинский,5,male,194
2013,Глазовский,5,male,120
2013,Граховский,5,male,72
2013,Дебёсский,5,male,96
2013,Завьяловский,5,male,404
2013,Игринский,5,male,277
2013,Камбарский,5,male,114
2013,г.Камбарка,5,male,76
2013,сельская местность,5,male,38
2013,Каракулинский,5,male,78
2013,Кезский,5,male,168
2013,Кизнерский,5,male,129
2013,Киясовский,5,male,70
2013,Красногорский,5,male,68
2013,Малопургинский,5,male,269
